	Name	Date Modified	Shape	Length	Width	Diameter	Subspecies	File #	length_gmean	width_gmean	length_amean	width_amean	volume_gmean	surface_gmean	volume_amean	surface_amean	length_ranges	width_ranges	length_ranges_fix	width_ranges_fix
97	Brachyspira pilosicoli	07/05/2022	helical	2-11	0.2-0.4		No	9	4.69041575982343	0.28284271247461906	6.5	0.30000000000000004	0.2887836699493171	4.167793630437726	0.4523893421169303	6.1261056745000975	[2.0, 11.0]	[0.2, 0.4]	[2.0, 11.0]	[0.2, 0.4]
98	Brevinema andersonii	07/05/2022	helical	4-5	0.2-0.3		No	9	4.472135954999579	0.2449489742783178	4.5	0.25	0.2068967924407362	3.441442325727285	0.21680261802117062	3.5342917352885173	[4.0, 5.0]	[0.2, 0.3]	[4.0, 5.0]	[0.2, 0.3]
99	Leptospira interrogans	07/05/2022	rod	6-12	0.1		No	9	8.48528137423857	0.1	9.0	0.1	0.06638144468457634	2.6657297628950194	0.0704240353179712	2.827433388230814	[6.0, 12.0]	[0.1, 0.1]	[6.0, 12.0]	[0.1, 0.1]
100	Leptospira alexanderi	07/05/2022	rod	6-12	0.1		No	9	8.48528137423857	0.1	9.0	0.1	0.06638144468457634	2.6657297628950194	0.0704240353179712	2.827433388230814	[6.0, 12.0]	[0.1, 0.1]	[6.0, 12.0]	[0.1, 0.1]
101	Leptospira biflexa	07/05/2022	rod	6-12	0.1		No	9	8.48528137423857	0.1	9.0	0.1	0.06638144468457634	2.6657297628950194	0.0704240353179712	2.827433388230814	[6.0, 12.0]	[0.1, 0.1]	[6.0, 12.0]	[0.1, 0.1]
102	Leptospira borgpetersenii	07/05/2022	rod	6-12	0.1		No	9	8.48528137423857	0.1	9.0	0.1	0.06638144468457634	2.6657297628950194	0.0704240353179712	2.827433388230814	[6.0, 12.0]	[0.1, 0.1]	[6.0, 12.0]	[0.1, 0.1]
103	Leptospira broomii	07/05/2022	rod	6-12	0.1		No	9	8.48528137423857	0.1	9.0	0.1	0.06638144468457634	2.6657297628950194	0.0704240353179712	2.827433388230814	[6.0, 12.0]	[0.1, 0.1]	[6.0, 12.0]	[0.1, 0.1]
104	Leptospira fainei	07/05/2022	rod	6-12	0.1		No	9	8.48528137423857	0.1	9.0	0.1	0.06638144468457634	2.6657297628950194	0.0704240353179712	2.827433388230814	[6.0, 12.0]	[0.1, 0.1]	[6.0, 12.0]	[0.1, 0.1]
105	Leptospira inadai	07/05/2022	rod	6-12	0.1		No	9	8.48528137423857	0.1	9.0	0.1	0.06638144468457634	2.6657297628950194	0.0704240353179712	2.827433388230814	[6.0, 12.0]	[0.1, 0.1]	[6.0, 12.0]	[0.1, 0.1]
106	Leptospira kirschneri	07/05/2022	rod	6-12	0.1		No	9	8.48528137423857	0.1	9.0	0.1	0.06638144468457634	2.6657297628950194	0.0704240353179712	2.827433388230814	[6.0, 12.0]	[0.1, 0.1]	[6.0, 12.0]	[0.1, 0.1]
107	Leptospira licerasiae	07/05/2022	rod	6-12	0.1		No	9	8.48528137423857	0.1	9.0	0.1	0.06638144468457634	2.6657297628950194	0.0704240353179712	2.827433388230814	[6.0, 12.0]	[0.1, 0.1]	[6.0, 12.0]	[0.1, 0.1]
108	Leptospira meyeri	07/05/2022	rod	6-12	0.1		No	9	8.48528137423857	0.1	9.0	0.1	0.06638144468457634	2.6657297628950194	0.0704240353179712	2.827433388230814	[6.0, 12.0]	[0.1, 0.1]	[6.0, 12.0]	[0.1, 0.1]
109	Leptospira noguchii	07/05/2022	rod	6-12	0.1		No	9	8.48528137423857	0.1	9.0	0.1	0.06638144468457634	2.6657297628950194	0.0704240353179712	2.827433388230814	[6.0, 12.0]	[0.1, 0.1]	[6.0, 12.0]	[0.1, 0.1]
110	Leptospira santarosai	07/05/2022	rod	6-12	0.1		No	9	8.48528137423857	0.1	9.0	0.1	0.06638144468457634	2.6657297628950194	0.0704240353179712	2.827433388230814	[6.0, 12.0]	[0.1, 0.1]	[6.0, 12.0]	[0.1, 0.1]
111	Leptospira weilii	07/05/2022	rod	6-12	0.1		No	9	8.48528137423857	0.1	9.0	0.1	0.06638144468457634	2.6657297628950194	0.0704240353179712	2.827433388230814	[6.0, 12.0]	[0.1, 0.1]	[6.0, 12.0]	[0.1, 0.1]
112	Leptospira wolbachii	07/05/2022	rod	6-12	0.1		No	9	8.48528137423857	0.1	9.0	0.1	0.06638144468457634	2.6657297628950194	0.0704240353179712	2.827433388230814	[6.0, 12.0]	[0.1, 0.1]	[6.0, 12.0]	[0.1, 0.1]
113	Leptospira genomospecies	07/05/2022	rod	6-12	0.1		No	9	8.48528137423857	0.1	9.0	0.1	0.06638144468457634	2.6657297628950194	0.0704240353179712	2.827433388230814	[6.0, 12.0]	[0.1, 0.1]	[6.0, 12.0]	[0.1, 0.1]
114	Leptonema illini	07/05/2022	rod	13-21	0.1-0.2		No	9	16.522711641858308	0.14142135623730953	17.0	0.15000000000000002	0.2587976670675301	7.340847364572289	0.29953122456570197	8.011061266653973	[13.0, 21.0]	[0.1, 0.2]	[13.0, 21.0]	[0.1, 0.2]
115	Turneriella parva	07/05/2022	helical	3.5-7.5	0.3		No	10	5.123475382979799	0.3	5.5	0.3	0.3550885505698165	4.828761787205247	0.3817035074111599	5.183627878423159	[3.5, 7.5]	[0.3, 0.3]	[3.5, 7.5]	[0.3, 0.3]
116	Mycoplasma adleri	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
117	Mycoplasma agalactiae	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
118	Mycoplasma agassizii	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
119	Mycoplasma alkalescens	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
120	Mycoplasma alligatoris	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
121	Mycoplasma alvi	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
122	Mycoplasma amphoriforme	07/05/2022	flask	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
123	Mycoplasma anatis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
124	Mycoplasma anseris	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
125	Mycoplasma arginini	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
126	Mycoplasma arthritidis	07/05/2022	filament	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
127	Mycoplasma auris	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
128	Mycoplasma bovis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
129	Mycoplasma bovoculi	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
130	Mycoplasma buccale	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
131	Mycoplasma buteonis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
132	Mycoplasma californicum	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
133	Mycoplasma canadense	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
134	Mycoplasma canis	07/05/2022	filament	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
135	Mycoplasma capricolum	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
136	Mycoplasma cavipharyngis	07/05/2022	filament	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
137	Mycoplasma cloacale	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
138	Mycoplasma collis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
139	Mycoplasma columbinasale	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
140	Mycoplasma columbinum	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
141	Mycoplasma columborale	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
142	Mycoplasma conjunctivae	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
143	Mycoplasma cottewii	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
144	Mycoplasma cricetuli	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
145	Mycoplasma crocodyli	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
146	Mycoplasma cynos	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
147	Mycoplasma dispar	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
148	Mycoplasma edwardii	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
149	Mycoplasma elephantis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
150	Mycoplasma equirhinis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
151	Mycoplasma falconis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
152	Mycoplasma fastidiosum	07/05/2022	filament	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
153	Mycoplasma faucium	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
154	Mycoplasma felifaucium	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
155	Mycoplasma felis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
156	Mycoplasma fermentans	07/05/2022	filament	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
157	Mycoplasma flocculare	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
158	Mycoplasma gallinaceum	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
159	Mycoplasma gallinarum	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
160	Mycoplasma gallisepticum	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
161	Mycoplasma gallopavonis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
162	Mycoplasma genitalium	07/05/2022	flask	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
163	Mycoplasma glycophilum	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
164	Mycoplasma gypis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
165	Mycoplasma haemocanis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
166	Mycoplasma haemofelis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
167	Mycoplasma haemomuris	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
168	Mycoplasma hominis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
169	Mycoplasma hyopneumoniae	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
170	Mycoplasma hyorhinis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
171	Mycoplasma hyosynoviae	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
172	Mycoplasma iguanae	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
173	Mycoplasma imitans	07/05/2022	oval	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
174	Mycoplasma lagogenitalium	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
175	Mycoplasma leonicaptivi	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
176	Mycoplasma leopharyngis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
177	Mycoplasma lipofaciens	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
178	Mycoplasma maculosum	07/05/2022	filament	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
179	Mycoplasma meleagridis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
180	Mycoplasma microti	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
181	Mycoplasma moatsii	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
182	Mycoplasma mobile	07/05/2022	flask	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
183	Mycoplasma molare	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
184	Mycoplasma mucosicanis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
185	Mycoplasma muris	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
186	Mycoplasma mustelae	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
187	Mycoplasma neurolyticum	07/05/2022	filament	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
188	Mycoplasma orale	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
189	Mycoplasma ovis	07/05/2022	spherical	0.05-0.5	0.3-0.8		No	10	0.4898979485566356	0.15811388300841897	0.55	0.275	0.008584270781860219	0.24334672055841672	0.027223045715677185	0.4751658888554563	[0.05, 0.5]	[0.3, 0.8]	[0.3, 0.8]	[0.05, 0.5]
