N1	4.75980768810962	-184.915449724592	194.435065100811
N5	3.48975152635293	-163.600995298449	170.580498351155
N18	3.17678971484948	-159.122721396566	165.476300826265
N51	2.79809111320727	-154.3275008936	159.923683120014
N79	2.81738357977793	-154.73764870414	160.372415863696
N119	2.8680403798152	-151.857914274921	157.593995034551
N180	3.85433081710378	-148.764381058196	156.473042692404
N265	4.45094845764174	-134.266231330614	143.168128245898
N372	13.4314848757271	-96.5560482581011	123.419018009555
N373	3.26614861485164	-116.551627408877	123.083924638581
N502	2.87357657961027	-112.21605088505	117.963204044271
N657	2.34501353192624	-106.285834801337	110.97586186519
N829	1.56751640548474	-135.313161867449	138.448194678418
N827	2.95138900196071	-143.065014870657	148.967792874578
N655	2.52851362304935	-120.428675170249	125.485702416348
N826	2.26494623745994	-117.242103021883	121.771995496803
N1008	2.16760907235804	-123.883382355037	128.218600499753
N371	1.34175640530911	-146.884104977041	149.56761778766
N267	2.68429618390523	-158.128836497942	163.497428865753
N505	2.57302155134969	-163.387360291934	168.533403394634
N659	3.27857854382806	-170.068130490893	176.625287578549
N834	1.74652655100151	-152.263160756892	155.756213858896
N1208	1.33902718125928	-125.396537302812	128.07459166533
N1424	1.15589936836293	-112.264858187879	114.576656924605
N2233	1.02023979431995	-87.3619071063105	89.4023866949504
N1425	1.27604463285259	-132.474118111384	135.02620737709
N1941	1.07474374205706	-77.0912776919275	79.2407651760416
N1209	1.71981231820672	-135.359282858132	138.798907494546
N2238	1.59905802117307	-98.2479149634504	101.446031005797
N117	2.0246265692532	-111.47123284625	115.520485984756
N176	1.81491444385748	-114.249435334064	117.879264221779
N260	1.69272305799316	-115.063954327132	118.449400443118
N177	2.20968056260736	-92.498544425463	96.9179055506778
N367	2.38030562975474	-114.279424686693	119.040035946202
N647	2.89933921038833	-125.685365111571	131.484043532347
N1417	2.13404171266669	-93.1683194370078	97.4364028623412
N368	2.42246474168168	-101.051040829984	105.895970313348
N495	2.73444314326339	-107.816718854591	113.285605141117
N649	2.95906684388502	-109.831947419021	115.750081106791
N822	3.19544649032538	-116.797897487888	123.188790468538
N1198	2.9927326741207	-111.140317939977	117.125783288219
N1664	3.20549592143187	-106.908441840796	113.31943368366
N1936	3.60036220046086	-104.068529710792	111.269254111714
N2232	3.27027586577937	-105.10537138639	111.645923117949
N2856	2.92218055428137	-104.804779464521	110.649140573084
N366	1.96857620984426	-97.7787196094632	101.715872029152
