taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	superkingdom
43669	1.9364916731037085	0.6123724356957945	0.5102243530199517	3.7254705996735376	rods	Brachybacterium faecium	Brachybacterium	Dermabacteraceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
43670	2.0	0.458257569495584	0.30467320288579147	2.8793172275584813	rods	Cellulomonas cellasea	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
43671	1.0099504938362078	0.316227766016838	0.07104250274330026	1.0033442325100168	rods	Actinotalea fermentans	Actinotalea	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
43674	2.449489742783178	0.3872983346207417	0.2733645417515184	2.98037647973883	rods	Jonesia denitrificans	Jonesia	Jonesiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
43675	1.0816653826391969	1.0816653826391969	0.6626396438496304	3.675663404700059	coccus	Rothia mucilaginosa	Rothia	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
43770	2.449489742783178	0.3535533905932738	0.22890808550389546	2.7206990463513265	rods	Corynebacterium striatum	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
46353	1.0908712114635717	0.8366600265340756	0.4464118142707981	2.8672949736829376	rods	Agrococcus jenensis	Agrococcus	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
47312	2.5	1.0	1.7016960206944711	7.853981633974482	rods	Tsukamurella pulmonis	Tsukamurella	Tsukamurellaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
47847	0.7071067811865476	0.7071067811865476	0.18512012242326534	1.5707963267948968	coccus	Brachybacterium nesterenkovii	Brachybacterium	Dermabacteraceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
49897	2.0346989949375804	1.0	1.33624946589146	6.39219541476244	rods	Mycobacterium hodleri	Mycobacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
52699	1.8165902124584952	0.4472135954999579	0.2619332741986674	2.552241936948568	rods	Aeromicrobium fastidiosum	Aeromicrobium	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
52767	4.999999999999999	0.7	1.83442831030864	10.995574287564274	rods	Actinomyces denticolens	Actinomyces	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
52768	4.486646854834912	0.9486832980505138	2.9478955436598366	13.371896759044162	rods	Schaalia georgiae	Schaalia	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
52771	2.7386127875258306	0.8	1.2425356437377502	6.882884651454574	rods	Actinomyces howellii	Actinomyces	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
52773	1.6431676725154984	0.6708203932499369	0.5017142267422714	3.4628845414370333	rods	Schaalia meyeri	Schaalia	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
52774	0.8	0.56	0.1510645299454164	1.4074335088082277	rods	Actinomyces slackii	Actinomyces	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
53356	0.9539392014169455	0.9539392014169455	0.4545280720499899	2.8588493147667124	oval	Terracoccus luteus	Terracoccus	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
53358	8.660254037844389	8.660254037844389	340.08738079391605	235.61944901923457	sphere	Intrasporangium calvum	Intrasporangium	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
53376	2.449489742783178	0.6324555320336759	0.7032993096584776	4.866934411168334	coccus-bacilli	Mycobacterium heidelbergense	Mycobacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
53388	1.0488088481701516	1.0488088481701516	0.6040705316124089	3.455751918948773	coccus	Microlunatus antarcticus	Microlunatus	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
53432	1.2409673645990855	0.8774964387392122	0.5735926030715142	3.4210198623819417	rods	Nocardia uniformis	Nocardia	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
53458	0.6	0.6	0.11309733552923255	1.1309733552923256	coccus	Janibacter limosus	Janibacter	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
53461	1.5491933384829668	1.5491933384829668	1.9467737644673335	7.539822368615504	sphere	Nakamurella multipartita	Nakamurella	Nakamurellaceae	Nakamurellales	Actinomycetia	Actinobacteria	Bacteria
55969	1.224744871391589	0.2449489742783178	0.053867092866798284	0.9424777960769376	rods	Leucobacter komagatae	Leucobacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
60443	3.464101615137755	0.848528137423857	1.7989595275992538	9.234358777165424	rods	Terrabacter tumescens	Terrabacter	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
60489	1.7320508075688772	0.6324555320336759	0.4779092208316246	3.4414423257272864	rods	Nocardioides nitrophenolicus	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
63959	1.5491933384829668	0.9797958971132712	0.9218146912893224	4.768602367582128	rods	Demetria terragena	Demetria	Dermacoccaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
67081	1.7320508075688772	0.5916079783099616	0.421913420822958	3.2191745248034973	rods	Mycolicibacterium alvei	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
69363	2.23606797749979	0.6928203230275509	0.7559153982416447	4.866934411168334	rods	Microbacterium terregens	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
69366	2.449489742783178	0.4898979485566356	0.4309367429343863	3.769911184307752	rods	Microbacterium flavescens	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
71999	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	sphere	Kocuria palustris	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
72000	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	sphere	Kocuria rhizophila	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
76635	2.6457513110645907	0.28284271247461906	0.16031361372377723	2.3509526717077995	rods	Mycetocola tolaasinivorans	Mycetocola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
76636	2.6457513110645907	0.28284271247461906	0.16031361372377723	2.3509526717077995	rods	Mycetocola saprophilus	Mycetocola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
76637	2.6457513110645907	0.28284271247461906	0.16031361372377723	2.3509526717077995	rods	Mycetocola lacteus	Mycetocola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
76884	1.4142135623730951	0.6324555320336759	0.378057705377196	2.8099258924162913	rods	Microbacterium kitamiense	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
77635	2.449489742783178	0.5	0.4482312628358053	3.847649490485592	rods	Bifidobacterium subtile	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
78259	0.4242640687119285	0.4242640687119285	0.039985946443425305	0.5654866776461628	coccus	Scardovia inopinata	Scardovia	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
78342	2.1213203435596424	0.7937253933193772	0.9187190962473729	5.289643511342549	rods	Bifidobacterium gallicum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
78448	1.5811388300841898	0.7071067811865476	0.5283517054006238	3.512407365520364	rods	Bifidobacterium pullorum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
81858	1.296148139681572	1.296148139681572	1.1401514526045566	5.277875658030852	coccus-bacilli	Mycolicibacterium elephantis	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
82346	1.019803902718557	1.019803902718557	0.5553267978063552	3.267256359733385	coccus	Ornithinicoccus hortensis	Ornithinicoccus	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
83341	0.6324555320336759	0.28284271247461906	0.03381450914563993	0.5619851784832582	rods	Gordonia rhizosphera	Gordonia	Gordoniaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
84096	1.51657508881031	0.6708203932499369	0.4569727145084646	3.196097707381219	rods	Gordonia alkanivorans	Gordonia	Gordoniaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
84109	1.0	0.5	0.16362461737446832	1.5707963267948966	rods	Slackia exigua	Slackia	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria
84110	0.5916079783099616	0.5916079783099616	0.1084178245770483	1.0995574287564276	coccus	Slackia heliotrinireducens	Slackia	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria
84112	0.6324555320336759	0.28284271247461906	0.03381450914563993	0.5619851784832582	rods	Eggerthella lenta	Eggerthella	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria
84292	1.095445115010332	0.316227766016838	0.07775723458835204	1.0882796185405306	rods	Microbacterium chocolatum	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
84643	1.3674794331177345	0.8366600265340756	0.5984851267582678	3.5943444688880297	rods-coccus	Agrococcus citreus	Agrococcus	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
84757	1.760681686165901	0.6324555320336759	0.4869038766182477	3.498329523837171	rods	Beutenbergia cavernae	Beutenbergia	Beutenbergiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85044	0.916515138991168	0.4472135954999579	0.12054981227445498	1.2876698099213992	coccus	Williamsia muralis	Williamsia	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
85085	2.0	0.5916079783099616	0.4955698020896896	3.7171825569273693	rods-coccus	Pseudarthrobacter chlorophenolicus	Pseudarthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85968	2.23606797749979	0.3872983346207417	0.24822138237912622	2.7206990463513265	rods	Mycolicibacterium brumae	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
86171	0.5	0.5	0.06544984694978735	0.7853981633974483	sphere	Micrococcus antarcticus	Micrococcus	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
86796	0.5916079783099616	0.5916079783099616	0.1084178245770483	1.0995574287564276	coccus	Marmoricola aurantiacus	Marmoricola	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
88139	1.743559577416269	1.7	2.6713123434866413	9.31184173116203	rods-coccus	Modestobacter multiseptatus	Modestobacter	Geodermatophilaceae	Geodermatophilales	Actinomycetia	Actinobacteria	Bacteria
88373	2.1213203435596424	0.28284271247461906	0.12736264422720653	1.8849555921538759	rods	Agromyces luteolus	Agromyces	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
88374	2.1213203435596424	0.28284271247461906	0.12736264422720653	1.8849555921538759	rods	Agromyces rhizosphaerae	Agromyces	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
88568	1.0816653826391969	1.0816653826391969	0.6626396438496304	3.675663404700059	coccus	Microlunatus lacustris	Microlunatus	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
92442	0.5	0.5	0.06544984694978735	0.7853981633974483	coccus	Arthrobacter psychrolactophilus	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
92835	1.095445115010332	0.316227766016838	0.07775723458835204	1.0882796185405306	rods	Microbacterium ketosireducens	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
96468	1.2000000000000002	0.4898979485566356	0.1954134751345804	1.846871755433084	rods	Nocardia vinacea	Nocardia	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
99117	0.848528137423857	0.848528137423857	0.3198875715474024	2.261946710584651	coccus	Microlunatus capsulatus	Microlunatus	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
101489	1.3416407864998738	0.4898979485566356	0.2221121343935814	2.064865395436372	rods	Xylanimicrobium pachnodae	Xylanimicrobium	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
109465	1.3856406460551018	0.5477225575051661	0.28346585649056805	2.384301183791064	rods	Nocardioides pyridinolyticus	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
110539	1.4	0.7	0.4489859500755412	3.078760800517997	rods	Mycolicibacterium vanbaalenii	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
110933	2.23606797749979	0.4898979485566356	0.3907076879385588	3.4414423257272846	rods	Leifsonia poae	Leifsonia	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
111564	2.449489742783178	2.449489742783178	7.6952989809711845	18.849555921538755	coccus	Kineosphaera limosa	Kineosphaera	Dermatophilaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
120213	0.7745966692414834	0.2449489742783178	0.03265435859327692	0.596075295947766	rods	Subtercola boreus	Subtercola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
120298	1.161895003862225	0.34641016151377546	0.09862322806588217	1.2644666515873306	rods	Subtercola frigoramans	Subtercola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
120959	1.3228756555322954	0.3535533905932738	0.11830300613082846	1.4693454198173748	rods	Mycobacterium kubicae	Mycobacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
121291	1.3	0.6	0.31101767270538955	2.4504422698000385	rods-coccus	Arthrobacter methylotrophus	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
121292	0.7	0.7	0.1795943800302165	1.5393804002589986	sphere	Pseudarthrobacter sulfonivorans	Pseudarthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
131110	1.0	0.65	0.2599340671610805	2.042035224833365	rods	Schaalia radingae	Schaalia	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
131111	2.2803508501982757	0.6324555320336759	0.6501627594203736	4.530869359655592	rods	Schaalia turicensis	Schaalia	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
131568	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	coccus	Kineococcus radiotolerans	Kineococcus	Kineosporiaceae	Kineosporiales	Actinomycetia	Actinobacteria	Bacteria
132919	2.2583179581272432	0.316227766016838	0.16908905411323116	2.243545908724752	rods-coccus	Rhodococcus jostii	Rhodococcus	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
133549	0.8944271909999159	0.4898979485566356	0.13781435762109268	1.376576930290914	coccus-bacilli	Mycobacterium shottsii	Mycobacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
136100	2.765863337187866	0.6000000000000001	0.7254807669202312	5.2135295645656505	rods	Knoellia sinensis	Knoellia	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
136273	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	coccus	Kocuria polaris	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
136274	1.0	1.0	0.5235987755982988	3.1415926535897927	coccus	Arthrobacter roseus	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
138300	1.284523257866513	1.284523257866513	1.1097484283266326	5.1836278784231595	sphere	Kytococcus schroeteri	Kytococcus	Kytococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
138336	1.3038404810405295	1.3038404810405295	1.1605717750621412	5.3407075111026465	coccus	Blastococcus saxobsidens	Blastococcus	Geodermatophilaceae	Geodermatophilales	Actinomycetia	Actinobacteria	Bacteria
138595	1.2649110640673518	0.6	0.3010965098040434	2.3843011837910644	rods	Olsenella profusa	Olsenella	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
139208	0.25	0.25	0.008181230868723417	0.19634954084936204	coccus	Isoptericola variabilis	Isoptericola	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
144185	1.7320508075688772	0.4472135954999579	0.24865385553166358	2.433467205584167	rods	Leifsonia aquatica	Leifsonia	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
145458	1.5	0.6708203932499369	0.4511145945690694	3.1611666289683265	rods	Rathayibacter toxicus	Rathayibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
145483	1.224744871391589	0.2449489742783178	0.053867092866798284	0.9424777960769376	rods	Frigoribacterium faeni	Frigoribacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
150025	2.32379000772445	0.3872983346207417	0.2585558905933178	2.8274333882308142	rods	Leifsonia naganoensis	Leifsonia	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
150026	2.7386127875258306	0.34641016151377546	0.24722537824414106	2.98037647973883	rods	Leifsonia shinshuensis	Leifsonia	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
153730	1.3674794331177345	0.8366600265340756	0.5984851267582678	3.5943444688880297	rods	Agrococcus baldri	Agrococcus	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
153731	1.688194301613413	0.5916079783099616	0.4098577340923002	3.137663205330782	rods	Microbacterium aerolatum	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
154117	1.4142135623730951	0.7071067811865476	0.4628003060581633	3.141592653589794	rods	Georgenia muralis	Georgenia	Bogoriellaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
156981	2.0	0.458257569495584	0.30467320288579147	2.8793172275584813	rods	Cellulomonas hominis	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
160826	1.0	1.0	0.5235987755982988	3.1415926535897927	coccus	Nocardioides aquaticus	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
162393	1.095445115010332	0.316227766016838	0.07775723458835204	1.0882796185405306	rods	Microbacterium aurantiacum	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
162426	1.095445115010332	0.316227766016838	0.07775723458835204	1.0882796185405306	rods	Microbacterium hominis	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
162496	2.2449944320643653	0.6324555320336759	0.6390552130736992	4.460619068312845	rods	Glutamicibacter creatinolyticus	Glutamicibacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
163874	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345	coccus	Arthrobacter tumbae	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
163875	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345	coccus	Arthrobacter monumenti	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
166793	1.4	0.7	0.4489859500755412	3.078760800517997	rods	Solirubrobacter pauli	Solirubrobacter	Solirubrobacteraceae	Solirubrobacterales	Thermoleophilia	Actinobacteria	Bacteria
169134	1.0	1.0	0.5235987755982988	3.1415926535897927	coccus	Citricoccus muralis	Citricoccus	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
169480	0.7348469228349535	0.7348469228349535	0.20777307248622198	1.6964600329384885	sphere	Rothia amarae	Rothia	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
175628	1.4142135623730951	0.3872983346207417	0.15139894014603772	1.7207211628636432	rods	Gordonia paraffinivorans	Gordonia	Gordoniaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
182220	0.916515138991168	0.4472135954999579	0.12054981227445498	1.2876698099213992	rods	Mycolicibacterium murale	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
184882	3.376388603226826	0.7745966692414834	1.4694122844550468	8.216330939260617	rods	Knoellia subterranea	Knoellia	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
185243	1.0	1.0	0.5235987755982988	3.1415926535897927	rods	Propionicimonas paludicola	Propionicimonas	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
186189	1.1	0.8	0.4188790204786391	2.7646015351590183	coccus	Xylanimonas cellulosilytica	Xylanimonas	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
193384	1.095445115010332	0.17320508075688773	0.02445046791977898	0.596075295947766	rods	Rhodoglobus vestalii	Rhodoglobus	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
195748	0.9797958971132712	0.4242640687119285	0.1185224084357687	1.305935542248637	rods-coccus	Promicromonospora vindobonensis	Promicromonospora	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
195749	0.9486832980505138	0.3872983346207417	0.09655494795530506	1.1542948471456778	rods-coccus	Promicromonospora aerolata	Promicromonospora	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
200618	1.4142135623730951	0.5916079783099616	0.3345433448003329	2.6284449929116933	rods	Nocardioides aromaticivorans	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
209252	1.5968719422671311	0.3872983346207417	0.17291787356072708	1.9429677515122787	rods	Nocardia asiatica	Nocardia	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
209649	0.4242640687119285	0.4242640687119285	0.039985946443425305	0.5654866776461628	rods	Ferrithrix thermotolerans	Ferrithrix	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
211146	2.0	0.7745966692414834	0.8208044357977297	4.8669344111683355	rods-coccus	Paenarthrobacter nitroguajacolicus	Paenarthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
212765	1.3416407864998738	0.6	0.322791327711583	2.5289333031746613	rods	Mycolicibacterium madagascariense	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
219301	1.3416407864998738	1.3416407864998738	1.2644666515873306	5.6548667764616285	coccus	Brachybacterium muris	Brachybacterium	Dermabacteraceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
219314	0.9539392014169455	0.3872983346207417	0.0971741444829536	1.1606898813846434	rods	Aeromicrobium marinum	Aeromicrobium	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
228596	1.2369316876852985	0.5916079783099616	0.2858104442261246	2.2989504467872623	rods	Nocardia shimofusensis	Nocardia	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
228599	1.3747727084867518	0.6928203230275509	0.4312147314772842	2.9922742375437887	rods	Nocardia higoensis	Nocardia	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
228601	0.812403840463596	0.3872983346207417	0.08049990260067026	0.9884790517293964	rods	Nocardia pneumoniae	Nocardia	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
228602	1.5427248620541512	0.5477225575051661	0.3204779529138825	2.654599318612472	rods	Nocardia arthritidis	Nocardia	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
228973	1.1	0.8	0.4188790204786391	2.7646015351590183	coccus	Xylanibacterium ulmi	Xylanibacterium	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
246618	4.898979485566356	0.5	0.9291874491465042	7.6952989809711845	rods	Bifidobacterium thermacidophilum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
247333	0.6708203932499369	0.6708203932499369	0.15805833144841633	1.413716694115407	coccus	Serinicoccus marinus	Serinicoccus	Ornithinimicrobiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
257274	0.8366600265340756	0.5291502622129179	0.14520240938751008	1.390842357211454	rods	Nocardia vermiculata	Nocardia	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
257275	1.1313708498984762	0.4898979485566356	0.18247718510771688	1.7412473896648493	rods	Nocardia thailandica	Nocardia	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
258505	2.0	1.0	1.3089969389957472	6.283185307179585	rods	Mycolicibacterium fluoranthenivorans	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
258533	1.5	0.55	0.31281754349650864	2.59181393921158	rods	Mycolicibacterium cosmeticum	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
262208	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	coccus	Kocuria carniphila	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
264297	2.0	0.458257569495584	0.30467320288579147	2.8793172275584813	rods	Cellulomonas denverensis	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
265949	0.8944271909999159	0.4898979485566356	0.13781435762109268	1.376576930290914	coccus-bacilli	Mycobacterium pseudoshottsii	Mycobacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
266130	2.0	0.458257569495584	0.30467320288579147	2.8793172275584813	rods	Cellulomonas composti	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
271431	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345	rods-coccus	Arthrobacter castelli	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
271432	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345	coccus	Arthrobacter pigmenti	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
271433	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345	coccus	Arthrobacter tecti	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
271434	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345	coccus	Arthrobacter parietis	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
272161	1.7320508075688772	0.7745966692414834	0.6945363536261896	4.214888838624436	rods-coccus	Arthrobacter stackebrandtii	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
279828	3.464101615137755	0.3	0.2377943307010424	3.264838855621592	rods	Microcella alkaliphila	Microcella	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
283877	1.0583005244258359	0.4898979485566356	0.1687037532457012	1.6287877894350813	rods	Leucobacter chromiireducens	Leucobacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
