taxid	length	width	volume	surface	class	phylum	superkingdom
183924	2.8302718460929213	0.7954385606236523	1.1434341203186347	7.072690673923667	Thermoprotei	Crenarchaeota	Archaea
183925	2.5830862833425408	0.48653777063137765	0.4325107949117552	3.948256388494068	Methanobacteria	Euryarchaeota	Archaea
183939	1.307495023949705	1.307495023949705	1.1703580763473749	5.370688476405526	Methanococci	Euryarchaeota	Archaea
183963	1.9317324723481064	0.5295248620746906	0.38010525252140903	3.213536290841794	Halobacteria	Euryarchaeota	Archaea
224756	1.301629508965277	1.0581844470038972	0.7983346305864198	4.327116944627639	Methanomicrobia	Euryarchaeota	Archaea
