taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	superkingdom
2188	1.4142135623730951	1.4142135623730951	1.4809609793861225	6.283185307179588	spherical	Methanococcus voltae	Methanococcus	Methanococcaceae	Methanococcales	Methanococci	Euryarchaeota	Archaea
2189	1.2	1.2	0.9047786842338604	4.523893421169302	spherical	Methanotorris igneus	Methanotorris	Methanocaldococcaceae	Methanococcales	Methanococci	Euryarchaeota	Archaea
2190	1.224744871391589	1.224744871391589	0.961912372621398	4.71238898038469	spherical	Methanocaldococcus jannaschii	Methanocaldococcus	Methanocaldococcaceae	Methanococcales	Methanococci	Euryarchaeota	Archaea
2193	1.0	1.0	0.5235987755982988	3.1415926535897927	spherical	Methanocorpusculum parvum	Methanocorpusculum	Methanocorpusculaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
2197	2.6	2.6	9.202772079915704	21.237166338267002	spherical	Methanogenium cariaci	Methanogenium	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
2198	1.3	1.3	1.1503465099894628	5.309291584566751	spherical	Methanoculleus marisnigri	Methanoculleus	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
2199	0.8660254037844386	0.8660254037844386	0.34008738079391576	2.3561944901923444	spherical	Methanogenium organophilum	Methanogenium	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
2200	1.342674807141325	1.342674807141325	1.2673925299287734	5.663586699569488	spherical	Methanoculleus thermophilus	Methanoculleus	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
2201	1.5811388300841898	1.5811388300841898	2.0697058887075217	7.853981633974482	spherical	Methanofollis liminatans	Methanofollis	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
2203	8.602325267042625	0.4472135954999579	1.3278340440330796	12.085948251424979	rod	Methanospirillum hungatei	Methanospirillum	Methanospirillaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
2205	1.7320508075688772	0.7	0.5767740763409667	3.808978664891857	rod	Methanomicrobium mobile	Methanomicrobium	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
2208	1.7320508075688772	1.7320508075688772	2.7206990463513265	9.424777960769376	spherical	Methanosarcina barkeri	Methanosarcina	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2210	1.7320508075688772	1.7320508075688772	2.7206990463513265	9.424777960769376	spherical	Methanosarcina thermophila	Methanosarcina	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2214	1.831420750742353	1.831420750742353	3.2163478671371375	10.537222096561086	spherical	Methanosarcina acetivorans	Methanosarcina	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2215	1.4142135623730951	1.4142135623730951	1.4809609793861225	6.283185307179588	spherical	Methanosarcina vacuolata	Methanosarcina	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2221	1.0	1.0	0.5235987755982988	3.1415926535897927	spherical	Methanolobus tindarius	Methanolobus	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2223	3.464101615137755	0.8	1.6072061031116849	8.706236948324246	rod	Methanothrix soehngenii	Methanothrix	Methanotrichaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2224	3.464101615137755	1.019803902718557	2.5518636093022016	11.098318022366959	rod	Methanothrix thermoacetophila	Methanothrix	Methanotrichaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2226	1.2000000000000002	1.2000000000000002	0.9047786842338608	4.523893421169302	spherical	Methanococcoides methylutens	Methanococcoides	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2238	2.449489742783178	1.4142135623730951	3.107169000792532	10.882796185405308	disk	Haloarcula marismortui	Haloarcula	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
2242	2.449489742783178	0.7071067811865476	0.8693523114097657	5.441398092702653	rod	Halobacterium salinarum	Halobacterium	Halobacteriaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
2269	10.000000000000002	0.229128784747792	0.4091847825660182	7.198293068896202	rod	Thermofilum pendens	Thermofilum	Thermofilaceae	Thermofilales	Thermoprotei	Crenarchaeota	Archaea
2271	10.000000000000002	0.4	1.2398819006167718	12.566370614359172	rod	Thermoproteus tenax	Thermoproteus	Thermoproteaceae	Thermoproteales	Thermoprotei	Crenarchaeota	Archaea
2275	1.0	1.0	0.5235987755982988	3.1415926535897927	spherical	Desulfurococcus mucosus	Desulfurococcus	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea
2277	3.464101615137755	0.6324555320336759	1.02204903010189	6.882884651454574	rod	Pyrobaculum islandicum	Pyrobaculum	Thermoproteaceae	Thermoproteales	Thermoprotei	Crenarchaeota	Archaea
2278	3.464101615137755	0.6324555320336759	1.02204903010189	6.882884651454574	rod	Pyrobaculum organotrophum	Pyrobaculum	Thermoproteaceae	Thermoproteales	Thermoprotei	Crenarchaeota	Archaea
2280	2.7386127875258306	2.7386127875258306	10.754507267897766	23.561944901923454	spherical	Staphylothermus marinus	Staphylothermus	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea
2285	1.1832159566199232	1.1832159566199232	0.8673425966163862	4.3982297150257095	spherical	Sulfolobus acidocaldarius	Sulfolobus	Sulfolobaceae	Sulfolobales	Thermoprotei	Crenarchaeota	Archaea
2309	0.8660254037844386	0.14142135623730953	0.012863014742063581	0.3847649490485592	disk	Pyrodictium occultum	Pyrodictium	Pyrodictiaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea
2317	1.0	1.0	0.5235987755982988	3.1415926535897927	spherical	Methanosphaera stadtmanae	Methanosphaera	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
2322	0.6324555320336759	0.6324555320336759	0.13246117687728132	1.2566370614359177	spherical	Methanohalobium evestigatum	Methanohalobium	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
13773	3.464101615137755	0.6324555320336759	1.02204903010189	6.882884651454574	rod	Pyrobaculum aerophilum	Pyrobaculum	Thermoproteaceae	Thermoproteales	Thermoprotei	Crenarchaeota	Archaea
28442	3.872983346207418	0.7745966692414834	1.703427043908917	9.424777960769381	rod	Haloarcula vallismortis	Haloarcula	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
29282	3.1622776601683795	0.316227766016838	0.24008588309007245	3.141592653589794	triangular	Haloarcula japonica	Haloarcula	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
29291	1.2000000000000002	1.2000000000000002	0.9047786842338608	4.523893421169302	spherical	Methanococcoides burtonii	Methanococcoides	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
33865	1.8708286933869709	1.4142135623730951	2.198210349941689	8.31187288206608	disk	Methanoplanus endosymbiosus	Methanoplanus	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
35616	0.8660254037844386	0.2	0.025112595361120076	0.5441398092702653	disk	Pyrodictium brockii	Pyrodictium	Pyrodictiaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea
38023	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	spherical	Methanolobus bombayensis	Methanolobus	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
38024	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	spherical	Methanolobus oregonensis	Methanolobus	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
38025	0.7071067811865476	0.7071067811865476	0.18512012242326534	1.5707963267948968	spherical	Methanolobus taylorii	Methanolobus	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
38026	1.0	1.0	0.5235987755982988	3.1415926535897927	spherical	Methanolobus vulcani	Methanolobus	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
39152	1.4142135623730951	1.4142135623730951	1.4809609793861225	6.283185307179588	spherical	Methanococcus maripaludis	Methanococcus	Methanococcaceae	Methanococcales	Methanococci	Euryarchaeota	Archaea
39441	1.296148139681572	0.5	0.22177316862433774	2.035984736793852	rod	Methanobrevibacter arboriphilus	Methanobrevibacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
39664	1.095445115010332	1.095445115010332	0.6882884651454569	3.7699111843077513	spherical	Methanohalophilus portucalensis	Methanohalophilus	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
39669	1.0954451150103324	1.0954451150103324	0.6882884651454575	3.769911184307753	spherical	Methanosalsum zhilinae	Methanosalsum	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
41675	0.9486832980505138	0.9486832980505138	0.4470564719608244	2.827433388230814	spherical	Stygiolobus azoricus	Stygiolobus	Sulfolobaceae	Sulfolobales	Thermoprotei	Crenarchaeota	Archaea
43687	0.9486832980505138	0.9486832980505138	0.4470564719608244	2.827433388230814	spherical	Metallosphaera sedula	Metallosphaera	Sulfolobaceae	Sulfolobales	Thermoprotei	Crenarchaeota	Archaea
43776	1.0	0.3	0.0636172512351933	0.942477796076938	rod	Haloarcula argentinensis	Haloarcula	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
47304	0.9486832980505138	0.9486832980505138	0.4470564719608244	2.827433388230814	spherical	Metallosphaera prunae	Metallosphaera	Sulfolobaceae	Sulfolobales	Thermoprotei	Crenarchaeota	Archaea
49340	5.974373322378633	0.3794733192202055	0.6583689310778912	7.122352692478563	rod	Methanothermobacter thermoflexus	Methanothermobacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
49547	1.6	0.3400000000000001	0.13497748116393432	1.7090264035528475	rod	Methanobrevibacter curvatus	Methanobrevibacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
51589	0.7071067811865476	0.3	0.042913849583704596	0.666432440723755	rod	Haloarcula hispanica	Haloarcula	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
52001	2.7386127875258306	2.7386127875258306	10.754507267897766	23.561944901923454	spherical	Stetteria hydrogenophila	Stetteria	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea
53426	40.0	3.872983346207418	456.0297280035679	486.69344111683364	spherical	Sulfophobococcus zilligii	Sulfophobococcus	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea
54120	1.8708286933869709	1.4142135623730951	2.198210349941689	8.31187288206608	disk	Methanolacinia petrolearia	Methanolacinia	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
54248	1.5	1.5	1.7671458676442586	7.0685834705770345	spherical	Hyperthermus butylicus	Hyperthermus	Pyrodictiaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea
54252	1.3228756555322954	1.3228756555322954	1.2121481286346372	5.497787143782139	spherical	Pyrolobus fumarii	Pyrolobus	Pyrodictiaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea
59277	0.848528137423857	0.12247448713915889	0.009515530424545627	0.3264838855621592	rod	Methanobacterium subterraneum	Methanobacterium	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
62609	10.000000000000002	1.7320508075688772	22.20159537874778	54.41398092702652	rod	Thermocladium modestius	Thermocladium	Thermoproteaceae	Thermoproteales	Thermoprotei	Crenarchaeota	Archaea
62970	1.7320508075688772	1.7320508075688772	2.7206990463513265	9.424777960769376	spherical	Methanogenium frigidum	Methanogenium	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
66851	0.916515138991168	0.4472135954999579	0.12054981227445498	1.2876698099213992	rod	Methanobrevibacter oralis	Methanobrevibacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
67760	1.3	1.3	1.1503465099894628	5.309291584566751	spherical	Methanocaldococcus infernus	Methanocaldococcus	Methanocaldococcaceae	Methanococcales	Methanococci	Euryarchaeota	Archaea
69656	1.3416407864998738	1.3416407864998738	1.2644666515873306	5.6548667764616285	spherical	Sulfurisphaera ohwakuensis	Sulfurisphaera	Sulfolobaceae	Sulfolobales	Thermoprotei	Crenarchaeota	Archaea
70771	10.000000000000002	0.4	1.2398819006167718	12.566370614359172	rod	Pyrobaculum neutrophilum	Pyrobaculum	Thermoproteaceae	Thermoproteales	Thermoprotei	Crenarchaeota	Archaea
71152	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345	spherical	Methanocalculus halotolerans	Methanocalculus	Methanocalculaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
71518	0.2	0.2	0.0041887902047863905	0.1256637061435918	spherical	Methanocorpusculum bavaricum	Methanocorpusculum	Methanocorpusculaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
72612	1.5811388300841898	1.5811388300841898	2.0697058887075217	7.853981633974482	spherical	Methanoculleus palmolei	Methanoculleus	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
73913	1.3	1.3	1.1503465099894628	5.309291584566751	spherical	Methanocaldococcus vulcanius	Methanocaldococcus	Methanocaldococcaceae	Methanococcales	Methanococci	Euryarchaeota	Archaea
76887	7.745966692414836	0.5291502622129179	1.664638303792608	12.876698099213993	rod	Caldivirga maquilingensis	Caldivirga	Thermoproteaceae	Thermoproteales	Thermoprotei	Crenarchaeota	Archaea
81417	2.1213203435596424	2.1213203435596424	4.9982433054281605	14.137166941154067	spherical	Methanofollis tationis	Methanofollis	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
83171	1.2	1.2	0.9047786842338604	4.523893421169302	spherical	Methanocaldococcus fervens	Methanocaldococcus	Methanocaldococcaceae	Methanococcales	Methanococci	Euryarchaeota	Archaea
83565	5.196152422706632	0.8	2.4778297979441093	13.059355422486366	rod	Methanobacterium espanolae	Methanobacterium	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
83816	1.1661903789690602	0.7	0.35900546307378794	2.5645865890794077	rod	Methanobrevibacter ruminantium	Methanobrevibacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
83983	2.6870057685088806	0.34641016151377546	0.24236153128962157	2.9242136127690497	rod	Methanobacterium uliginosum	Methanobacterium	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
83984	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345	spherical	Methanocorpusculum labreanum	Methanocorpusculum	Methanocorpusculaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
83985	0.2	0.2	0.0041887902047863905	0.1256637061435918	spherical	Methanocorpusculum sinense	Methanocorpusculum	Methanocorpusculaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
83986	1.069913193933663	1.069913193933663	0.641274915080932	3.5962258548651516	spherical	Methanoculleus bourgensis	Methanoculleus	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
145261	3.872983346207418	0.4898979485566356	0.6992589657513654	5.960752959477659	rod	Methanothermobacter wolfeii	Methanothermobacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
145262	4.58257569495584	0.458257569495584	0.7306267464929647	6.5973445725385655	rod	Methanothermobacter thermautotrophicus	Methanothermobacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
145263	4.242640687119285	0.4898979485566356	0.7689377329446211	6.529677711243183	rod	Methanothermobacter marburgensis	Methanothermobacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
184117	4.4721359549995805	0.34641016151377546	0.4106060876770382	4.866934411168334	rod	Thermoproteus uzoniensis	Thermoproteus	Thermoproteaceae	Thermoproteales	Thermoprotei	Crenarchaeota	Archaea
230356	1.9364916731037085	0.6	0.4909814534918213	3.6502008083762503	rod	Methanolacinia paynteri	Methanolacinia	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
392018	7.071067811865476	0.5477225575051661	1.6230630727377962	12.167336027920836	rod	Methanobacterium alcaliphilum	Methanobacterium	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
1077256	0.848528137423857	0.848528137423857	0.3198875715474024	2.261946710584651	spherical	Methanosphaera cuniculi	Methanosphaera	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
