taxid	length	width	volume	surface	class	phylum	superkingdom
1760	1.4410842529092867	0.6117899743069997	0.3461306248294399	2.7697565684546124	Actinomycetia	Actinobacteria	Bacteria
84992	0.4242640687119285	0.4242640687119285	0.039985946443425305	0.5654866776461628	Acidimicrobiia	Actinobacteria	Bacteria
84995	2.0	0.8944271909999159	1.0693086686081643	5.619851784832581	Rubrobacteria	Actinobacteria	Bacteria
84998	0.7994323788558929	0.4684331579934517	0.10852336995370167	1.176465608150983	Coriobacteriia	Actinobacteria	Bacteria
1497346	1.4	0.7	0.4489859500755412	3.078760800517997	Thermoleophilia	Actinobacteria	Bacteria
